file,block,muts,py,diff,rat,mcc,lines,variance,min,max,range,avgmutsperblock,bcharm,colons,indent,ifthenelse,assign,brackets,parens,dots,longstrings,tests,words,numbers,strings,braces,du,arith,comment,empty,idelta,commas,linelen,fdelta,lcc
_home_joshua_ucPython_lib_python2_7_sre_parse_py,__getitem__,472,468,-4,-0.04,2,4,0.0008,-0.05,0.03,0.08,2433.33333333333,-0.00164383561643836,2,2,1,0,4,6,3,0,0,10,0,0,0,2,0,0,0,0,3,161,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,__init__,1770,1745,-25,-0.25,1,4,0.0195155555555556,-0.23,0.29,0.52,2433.33333333333,-0.0102739726027397,4,7,1,11,4,8,10,0,0,12,3,0,2,7,0,0,0,6,3,386,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,__len__,236,232,-4,-0.04,1,2,0.0001,-0.03,-0.01,0.02,2433.33333333333,-0.00164383561643836,1,1.5,0,0,0,4,1,0,0,2,0,0,0,2,0,0,0,0,0,51,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,__next,1534,1517,-17,-0.17,4,13,0.00145207100591716,-0.07,0.04,0.11,2433.33333333333,-0.00698630136986301,5,2.61538461538462,2,6,6,8,10,0,2,18,2,2,0,1,3,0,0,0,1,418,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,__repr__,236,233,-3,-0.03,1,2,2.5e-05,-0.02,-0.01,0.01,2433.33333333333,-0.00123287671232877,1,1.5,0,0,0,4,1,0,0,2,0,0,0,2,0,0,0,-1,0,53,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,__setitem__,236,227,-9,-0.09,1,2,0.000625,-0.07,-0.02,0.05,2433.33333333333,-0.0036986301369863,1,1.5,0,1,2,2,1,0,0,3,0,0,0,2,0,0,0,0,2,70,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,_class_escape,3304,3257,-47,-0.47,14,31,0.0291320153061224,-0.72,0.49,1.21,2433.33333333333,-0.0193150684931507,18,2,7,7,10,30,6,0,6,36,14,8,0,0,11,0,0,0,9,973,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,_escape,4366,4321,-45,-0.45,19,43,0.0223393718042367,-0.67,0.49,1.16,2433.33333333333,-0.0184931506849315,22,2.34883720930233,11,8,16,38,12,0,7,51,20,3,0,0,9,0,0,0,12,1359,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,_parse,29954,29611,-343,-3.43,106,295,0.006954296875,-0.66,0.59,1.25,2433.33333333333,-0.140958904109589,116,4.07118644067797,99,74,71,231,27,0,38,333,71,57,3,0,19,5,0,1,69,10356,-34,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,_parse_sub,5283,5189,-94,-0.94,19,58,0.0194777283950617,-0.7,0.49,1.19,2433.33333333333,-0.0386301369863014,18,1.6551724137931,11,10,18,31,6,0,4,43,13,3,0,0,0,1,0,0,8,1215,-5,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,_parse_sub_cond,1520,1492,-28,-0.28,5,13,0.0567360946745562,-0.65,0.53,1.18,2433.33333333333,-0.0115068493150685,5,1.38461538461538,4,4,0,21,5,0,0,15,1,5,0,0,0,0,0,0,10,505,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,append,236,229,-7,-0.07,1,2,0.002025,-0.08,0.01,0.09,2433.33333333333,-0.00287671232876712,1,1.5,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,57,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,checkgroup,236,227,-9,-0.09,2,2,0.005625,-0.12,0.03,0.15,2433.33333333333,-0.0036986301369863,1,1.5,0,0,0,2,2,0,1,5,0,0,0,0,0,0,0,0,1,87,-1,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,closegroup,236,228,-8,-0.08,1,2,0.0016,-0.08,0,0.08,2433.33333333333,-0.00328767123287671,1,1.5,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,59,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,dump,3185,3166,-19,-0.19,12,28,0.00272373113854595,-0.11,0.13,0.24,2433.33333333333,-0.00780821917808219,14,3.82142857142857,9,12,4,18,3,0,3,34,16,9,0,0,10,0,0,1,9,896,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,expand_template,1521,1504,-17,-0.17,4,13,0.0543136094674556,-0.63,0.49,1.12,2433.33333333333,-0.00698630136986301,7,1.61538461538462,1,6,6,6,3,0,0,19,1,2,0,0,0,0,0,0,5,392,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,get,474,468,-6,-0.06,1,4,0.000675,-0.05,0.01,0.06,2433.33333333333,-0.00246575342465753,1,1.75,0,1,0,4,2,0,0,4,0,0,0,1,0,0,0,0,0,82,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,getwidth,4129,4117,-12,-0.12,10,36,0.0028290612244898,-0.14,0.09,0.23,2433.33333333333,-0.00493150684931507,10,3.30555555555556,7,23,10,22,7,0,1,23,11,0,0,0,14,0,0,0,16,1129,-1,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,insert,236,236,0,0,1,2,0.0004,-0.02,0.02,0.04,2433.33333333333,0,1,1.5,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0,0,3,71,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,isdigit,236,211,-25,-0.25,1,2,0.000625,-0.15,-0.1,0.05,2433.33333333333,-0.0102739726027397,1,0.5,0,0,0,2,0,0,2,3,2,1,0,0,0,0,0,0,0,47,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,isident,236,212,-24,-0.24,3,2,0.0025,-0.17,-0.07,0.1,2433.33333333333,-0.00986301369863014,1,0.5,0,0,0,2,0,0,5,5,0,4,0,0,0,0,0,-1,0,84,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,isname,825,800,-25,-0.25,5,8,0.00918367346938776,-0.21,0.12,0.33,2433.33333333333,-0.0102739726027397,5,1.25,2,0,4,8,0,0,0,16,2,0,0,0,0,0,0,0,0,180,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,match,708,705,-3,-0.03,3,6,0.00139166666666667,-0.04,0.07,0.11,2433.33333333333,-0.00123287671232877,3,2.5,2,1,0,4,2,0,1,5,3,0,0,1,0,0,0,0,2,148,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,opengroup,1298,1269,-29,-0.29,3,11,0.0084595041322314,-0.26,0.11,0.37,2433.33333333333,-0.0119178082191781,3,2.81818181818182,2,5,2,12,7,0,0,12,1,3,0,0,5,0,0,0,5,430,0,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,parse,1989,1955,-34,-0.34,7,27,0.0585709342560554,-0.73,0.66,1.39,2433.33333333333,-0.013972602739726,6,0.777777777777778,5,8,0,17,8,0,1,16,2,2,0,0,3,0,0,0,7,545,-6,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,parse_template,9475,9373,-102,-1.02,28,86,0.0111764060356653,-0.67,0.44,1.11,2433.33333333333,-0.0419178082191781,40,3.34883720930233,24,30,38,68,9,0,7,111,24,8,0,0,13,1,0,0,17,2670,1,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,seek,235,234,-1,-0.01,1,2,0.007225,-0.09,0.08,0.17,2433.33333333333,-0.000410958904109589,1,1.5,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,2,63,-1,0
_home_joshua_ucPython_lib_python2_7_sre_parse_py,tell,236,224,-12,-0.12,1,2,0.0064,-0.14,0.02,0.16,2433.33333333333,-0.00493150684931507,1,1.5,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,55,0,0
_home_joshua_ucPython_lib_python2_7_linecache_py,checkcache,2959,2862,-97,-0.97,8,23,0.03595475,-0.82,0.19,1.01,2350,-0.0412765957446809,10,1.78260869565217,6,5,8,6,5,1,2,24,0,1,0,2,1,1,0,1,3,624,-1,0
_home_joshua_ucPython_lib_python2_7_linecache_py,clearcache,563,552,-11,-0.11,1,5,0.07891875,-0.41,0.37,0.78,2350,-0.00468085106382979,1,0.6,0,1,0,2,0,2,0,2,0,1,2,0,0,0,0,1,0,82,-1,0
_home_joshua_ucPython_lib_python2_7_linecache_py,getline,848,814,-34,-0.34,2,6,0.164122222222222,-0.71,0.67,1.38,2350,-0.014468085106383,3,1.16666666666667,2,2,2,6,0,0,2,15,2,2,0,0,1,0,0,2,3,186,0,0
_home_joshua_ucPython_lib_python2_7_linecache_py,getlines,986,958,-28,-0.28,2,8,0.0878222222222222,-0.73,0.17,0.9,2350,-0.0119148936170213,3,0.875,2,1,4,4,0,1,0,12,1,1,0,0,0,0,0,1,2,210,0,0
_home_joshua_ucPython_lib_python2_7_linecache_py,updatecache,7754,7538,-216,-2.16,26,73,0.0366793209876543,-0.92,0.36,1.28,2350,-0.0919148936170213,23,2.08219178082192,10,16,28,38,16,1,3,82,3,23,0,8,3,0,0,-2,15,1816,-12,0
_home_joshua_ucPython_lib_python2_7_codecs_py,BufferedIncrementalDecoder,4455,4403,-52,-0.52,1,34,0.0729506925207756,-0.91,0.28,1.19,2490.90909090909,-0.0208759124087591,8,0.852941176470588,0,8,4,26,10,1,0,25,2,3,0,4,1,1,0,0,12,717,-5,0
_home_joshua_ucPython_lib_python2_7_codecs_py,BufferedIncrementalEncoder,4455,4405,-50,-0.5,1,32,0.0755512465373961,-0.89,0.43,1.32,2490.90909090909,-0.0200729927007299,8,0.90625,0,8,2,24,10,1,0,27,1,3,0,4,1,1,0,0,11,720,-5,0
_home_joshua_ucPython_lib_python2_7_codecs_py,Codec,2332,2287,-45,-0.45,1,63,0.16001875,-1.44,-0.1,1.34,2490.90909090909,-0.0180656934306569,3,0.174603174603175,0,2,0,6,0,3,0,20,0,7,0,0,1,0,0,0,4,358,-5,0
_home_joshua_ucPython_lib_python2_7_codecs_py,CodecInfo,2969,2845,-124,-1.24,1,16,0.172195918367347,-1.57,0.24,1.81,2490.90909090909,-0.0497810218978102,3,1.5,0,13,0,14,13,0,1,15,1,2,0,14,4,0,0,2,14,682,-2,0
_home_joshua_ucPython_lib_python2_7_codecs_py,EncodedFile,2530,2424,-106,-1.06,2,35,0.206386776859504,-1.45,0.26,1.71,2490.90909090909,-0.0425547445255474,2,0.428571428571429,1,8,0,8,6,1,0,23,0,3,0,0,0,0,0,0,8,508,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,IncrementalDecoder,4239,4220,-19,-0.19,1,48,0.0995848888888889,-1.18,0.3,1.48,2490.90909090909,-0.00762773722627737,6,0.458333333333333,0,3,0,14,1,6,0,15,1,3,0,2,0,0,0,0,5,333,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,IncrementalEncoder,4452,4440,-12,-0.12,1,39,0.0980125,-1.17,0.22,1.39,2490.90909090909,-0.00481751824817518,6,0.615384615384615,0,4,0,12,2,6,0,15,1,2,0,2,0,0,0,0,4,350,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,StreamReader,28199,28054,-145,-1.45,3,239,0.0256379188712522,-0.6,0.31,0.91,2490.90909090909,-0.0582116788321168,52,1.64853556485356,33,59,36,82,63,9,12,181,36,17,0,10,4,1,0,0,27,4650,-36,0
_home_joshua_ucPython_lib_python2_7_codecs_py,StreamReaderWriter,9070,8942,-128,-1.28,1,84,0.0662574375,-1.39,0.27,1.66,2490.90909090909,-0.0513868613138686,15,0.797619047619048,1,10,0,56,29,5,2,50,4,8,0,10,0,0,0,0,20,1427,-33,0
_home_joshua_ucPython_lib_python2_7_codecs_py,StreamRecoder,11812,11659,-153,-1.53,1,113,0.069389035243859,-1.4,0.25,1.65,2490.90909090909,-0.0614233576642336,15,0.849557522123894,2,24,0,66,40,5,0,56,2,12,0,10,2,0,0,0,31,1922,-29,0
_home_joshua_ucPython_lib_python2_7_codecs_py,StreamWriter,6783,6654,-129,-1.29,1,70,0.0524521262002743,-0.75,0.41,1.16,2490.90909090909,-0.0517883211678832,10,0.685714285714286,1,6,0,34,14,5,2,31,3,10,0,8,0,0,0,0,15,1011,-21,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__enter__,1691,1563,-128,-1.28,1,2,0.005675,-0.28,-0.04,0.24,2490.90909090909,-0.0513868613138686,4,6,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,0,0,172,-4,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__exit__,1694,1560,-134,-1.34,1,2,0.01029375,-0.31,0.07,0.38,2490.90909090909,-0.0537956204379562,4,6,0,0,0,16,8,0,0,4,0,0,0,8,0,0,0,0,12,268,-4,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__getattr__,4229,3867,-362,-3.62,1,6,0.05208125,-0.75,0.02,0.77,2490.90909090909,-0.145328467153285,4,6.66666666666667,0,4,0,16,4,4,0,16,0,4,0,8,0,0,0,-2,12,696,-12,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__init__,10368,10361,-7,-0.07,1,32,0.0635685733070348,-0.74,0.43,1.17,2490.90909090909,-0.00281021897810219,8,2.25,0,30,0,32,24,6,0,53,0,22,0,20,1,2,0,10,24,1529,-21,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__iter__,1268,1184,-84,-0.84,1,2,0.0051,-0.24,-0.03,0.21,2490.90909090909,-0.0337226277372263,3,4.5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,126,-3,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__new__,2333,2196,-137,-1.37,1,11,0.215879338842975,-1.57,0.24,1.81,2490.90909090909,-0.055,1,1.90909090909091,0,13,0,6,8,0,0,8,0,0,0,4,0,0,0,2,11,505,-1,0
_home_joshua_ucPython_lib_python2_7_codecs_py,__repr__,424,405,-19,-0.19,1,2,0.015625,-0.22,0.03,0.25,2490.90909090909,-0.00762773722627737,1,1.5,0,0,0,6,5,0,1,6,1,2,0,10,4,0,0,0,3,154,-1,0
_home_joshua_ucPython_lib_python2_7_codecs_py,_buffer_decode,424,397,-27,-0.27,1,4,0.001225,-0.3,-0.23,0.07,2490.90909090909,-0.0108394160583942,1,0.75,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,84,-1,0
_home_joshua_ucPython_lib_python2_7_codecs_py,_buffer_encode,424,400,-24,-0.24,1,4,0.0001,-0.28,-0.26,0.02,2490.90909090909,-0.00963503649635036,1,0.75,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,84,-1,0
_home_joshua_ucPython_lib_python2_7_codecs_py,decode,3181,3044,-137,-1.37,1,2,0.0210130177514793,-0.41,0.13,0.54,2490.90909090909,-0.055,5,11,0,7,2,13,4,2,0,25,0,5,0,0,1,0,0,0,11,512,-5,0
_home_joshua_ucPython_lib_python2_7_codecs_py,encode,2969,2941,-28,-0.28,1,7,0.0174148760330579,-0.37,0.07,0.44,2490.90909090909,-0.0112408759124088,4,2.71428571428571,0,6,2,11,4,2,0,20,0,3,0,0,1,0,0,1,9,434,-4,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getdecoder,844,775,-69,-0.69,1,9,0.383755555555555,-1.42,-0.05,1.37,2490.90909090909,-0.0277007299270073,1,0.222222222222222,0,0,0,4,0,1,0,8,0,1,0,0,0,0,0,0,0,120,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getencoder,844,759,-85,-0.85,1,9,0.496822222222222,-1.61,-0.1,1.51,2490.90909090909,-0.0341240875912409,1,0.222222222222222,0,0,0,4,0,1,0,8,0,1,0,0,0,0,0,0,0,120,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getincrementaldecoder,1477,1447,-30,-0.3,2,13,0.342980555555556,-1.45,0.48,1.93,2490.90909090909,-0.012043795620438,2,0.461538461538462,1,1,0,6,0,1,0,15,0,1,0,0,0,0,0,0,0,222,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getincrementalencoder,1476,1439,-37,-0.37,2,13,0.394866666666667,-1.54,0.48,2.02,2490.90909090909,-0.0148540145985401,2,0.461538461538462,1,1,0,6,0,1,0,15,0,1,0,0,0,0,0,0,0,222,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getreader,844,781,-63,-0.63,1,9,0.500022222222222,-1.54,0.05,1.59,2490.90909090909,-0.0252919708029197,1,0.222222222222222,0,0,0,4,0,1,0,8,0,1,0,0,0,0,0,0,0,125,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getstate,2969,2813,-156,-1.56,1,3,0.027556,-0.4,0.12,0.52,2490.90909090909,-0.0626277372262774,4,5.33333333333333,0,0,0,12,2,2,0,9,4,1,0,0,0,0,0,0,2,215,-4,0
_home_joshua_ucPython_lib_python2_7_codecs_py,getwriter,845,777,-68,-0.68,1,9,0.406822222222222,-1.47,-0.04,1.43,2490.90909090909,-0.0272992700729927,1,0.222222222222222,0,0,0,4,0,1,0,8,0,1,0,0,0,0,0,0,0,125,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,iterdecode,2321,2284,-37,-0.37,4,17,0.197204,-1.35,0.47,1.82,2490.90909090909,-0.0148540145985401,4,0.823529411764706,2,4,0,10,2,1,0,16,0,3,0,0,2,0,0,0,5,309,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,iterencode,2320,2272,-48,-0.48,4,17,0.185964,-1.32,0.35,1.67,2490.90909090909,-0.0192700729927007,4,0.823529411764706,2,4,0,10,2,1,0,16,0,3,0,0,2,0,0,1,5,309,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,make_encoding_map,2110,2077,-33,-0.33,3,20,0.243111111111111,-1.44,0.49,1.93,2490.90909090909,-0.0132481751824818,4,0.7,2,3,4,4,1,1,0,14,0,1,2,0,0,0,0,0,1,224,-2,0
_home_joshua_ucPython_lib_python2_7_codecs_py,make_identity_dict,1478,1449,-29,-0.29,2,12,0.372913888888889,-1.47,0.5,1.97,2490.90909090909,-0.0116423357664234,2,0.5,0,2,2,4,0,1,0,4,0,1,2,0,0,0,0,-1,0,126,-2,0
_home_joshua_ucPython_lib_python2_7_codecs_py,next,2959,2897,-62,-0.62,1,6,0.0244632653061224,-0.34,0.17,0.51,2490.90909090909,-0.0248905109489051,4,4.33333333333333,1,3,0,14,7,6,0,22,0,3,0,0,0,0,0,0,2,495,-9,0
_home_joshua_ucPython_lib_python2_7_codecs_py,open,3587,3540,-47,-0.47,6,48,0.13133125,-1.37,0.35,1.72,2490.90909090909,-0.0188686131386861,7,0.5625,5,11,2,14,5,1,0,33,2,19,0,2,2,0,0,-1,10,610,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,read,9536,9446,-90,-0.9,1,5,0.0252584710743802,-0.39,0.21,0.6,2490.90909090909,-0.0361313868613139,23,27.8,13,17,8,30,31,1,7,44,9,2,0,0,1,0,0,0,12,1609,-10,0
_home_joshua_ucPython_lib_python2_7_codecs_py,readline,12499,12389,-110,-1.1,1,3,0.0165441438763377,-0.38,0.22,0.6,2490.90909090909,-0.0441605839416058,23,71,21,33,28,38,29,1,5,109,28,4,0,0,3,1,0,0,8,2222,-13,0
_home_joshua_ucPython_lib_python2_7_codecs_py,readlines,2324,2267,-57,-0.57,1,5,0.037069,-0.37,0.28,0.65,2490.90909090909,-0.0228832116788321,3,3.4,0,7,0,18,9,1,0,19,1,1,0,0,0,0,0,0,6,425,-8,0
_home_joshua_ucPython_lib_python2_7_codecs_py,reset,5506,5347,-159,-1.59,1,4,0.0341993055555556,-0.44,0.22,0.66,2490.90909090909,-0.0638321167883212,8,10,0,5,0,28,15,4,0,15,0,2,0,0,0,0,0,0,0,645,-16,0
_home_joshua_ucPython_lib_python2_7_codecs_py,seek,2963,2881,-82,-0.82,1,7,0.0273360946745562,-0.4,0.28,0.68,2490.90909090909,-0.0329197080291971,5,3.57142857142857,2,3,0,20,12,1,4,8,7,2,0,0,0,0,0,2,9,463,-5,0
_home_joshua_ucPython_lib_python2_7_codecs_py,setstate,1697,1620,-77,-0.77,1,3,0.0073984375,-0.31,-0.01,0.3,2490.90909090909,-0.0309124087591241,4,4,0,2,2,8,2,2,0,5,1,0,0,0,0,0,0,0,4,205,0,0
_home_joshua_ucPython_lib_python2_7_codecs_py,write,2115,2067,-48,-0.48,1,4,0.0584543209876543,-0.47,0.41,0.88,2490.90909090909,-0.0192700729927007,3,3.75,0,2,0,16,11,1,0,7,0,2,0,0,0,0,0,0,7,367,-9,0
_home_joshua_ucPython_lib_python2_7_codecs_py,writelines,2113,2032,-81,-0.81,1,5,0.0222543209876543,-0.32,0.14,0.46,2490.90909090909,-0.0325182481751825,3,3,0,2,0,18,7,1,0,20,0,5,0,0,0,0,0,0,5,359,-8,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,DictMixin,8991,9243,252,2.52,2,94,34.2949994513032,-1.12,52.19,53.31,646.428571428571,0.389834254143646,44,1.90425531914894,9,10,30,96,15,0,1,104,5,7,0,12,4,1,0,2,25,2299,-2,1
_home_joshua_ucPython_lib_python2_7_UserDict_py,IterableUserDict,334,312,-22,-0.22,1,3,0.00542222222222222,-0.16,0.02,0.18,646.428571428571,-0.0340331491712707,2,1,0,0,0,6,1,0,0,3,0,0,0,2,0,0,0,0,0,86,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,UserDict,8333,8217,-116,-1.16,1,75,0.00232078222222222,-0.17,0.19,0.36,646.428571428571,-0.179447513812155,42,1.90666666666667,14,16,16,114,51,0,0,104,1,4,6,28,4,1,0,2,29,2474,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__cmp__,1221,545,-676,-6.76,2,5,0.297515702479339,-1.12,0.04,1.16,646.428571428571,-1.04574585635359,6,4.8,4,1,0,22,5,0,0,16,1,0,0,4,0,0,0,2,7,368,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__contains__,444,428,-16,-0.16,1,2,0.00065,-0.08,-0.01,0.07,646.428571428571,-0.0247513812154696,2,3,0,0,0,6,2,0,0,7,0,0,0,4,0,0,0,0,2,127,-1,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__delitem__,111,112,1,0.01,1,1,0,0.01,0.01,0,646.428571428571,0.00154696132596685,1,1,0,0,2,2,1,0,0,3,0,0,0,2,0,0,0,0,1,50,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__getitem__,666,657,-9,-0.09,3,6,0.000558333333333333,-0.05,0.02,0.07,646.428571428571,-0.0139226519337017,3,2.16666666666667,2,0,2,8,5,0,0,14,0,2,0,10,0,0,0,1,3,225,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__init__,672,662,-10,-0.1,3,6,0.0118555555555556,-0.17,0.19,0.36,646.428571428571,-0.0154696132596685,3,2.16666666666667,2,2,0,8,3,0,0,6,0,0,2,2,1,0,0,3,2,177,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__iter__,556,525,-31,-0.31,1,2,0.006736,-0.16,0.05,0.21,646.428571428571,-0.0479558011049724,3,4.5,0,0,0,8,2,0,0,6,0,0,0,4,0,0,0,5,0,124,-1,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__len__,333,112,-221,-2.21,1,2,0.278755555555556,-1.11,0.01,1.12,646.428571428571,-0.341878453038674,2,2,0,0,0,10,2,0,0,4,0,0,0,4,0,0,0,0,0,97,-1,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__repr__,333,107,-226,-2.26,1,2,0.254422222222222,-1.11,-0.04,1.07,646.428571428571,-0.349613259668508,2,2,0,0,0,12,2,0,0,4,0,0,0,4,0,0,0,-3,0,112,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,__setitem__,111,110,-1,-0.01,1,1,0,-0.01,-0.01,0,646.428571428571,-0.00154696132596685,1,1,0,1,2,2,1,0,0,1,0,0,0,2,0,0,0,-1,2,59,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,clear,444,442,-2,-0.02,1,1,0.001275,-0.04,0.04,0.08,646.428571428571,-0.0030939226519337,3,7,0,0,2,8,3,0,0,5,0,0,0,0,0,0,0,1,0,114,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,copy,1330,1320,-10,-0.1,2,12,0.00184722222222222,-0.08,0.07,0.15,646.428571428571,-0.0154696132596685,4,2.25,1,4,0,10,8,0,0,9,0,0,2,2,0,0,0,1,0,296,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,fromkeys,666,651,-15,-0.15,2,6,0.000558333333333334,-0.07,0,0.07,646.428571428571,-0.0232044198895028,2,1.83333333333333,0,3,2,4,0,0,0,6,0,0,0,0,0,0,0,0,2,147,-1,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,get,999,439,-560,-5.6,2,5,0.295217283950617,-1.11,0.01,1.12,646.428571428571,-0.866298342541436,5,3.8,1,2,4,4,0,0,0,14,0,0,0,0,0,0,0,-1,4,241,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,has_key,775,767,-8,-0.08,1,1,0.00269795918367347,-0.13,0.03,0.16,646.428571428571,-0.0123756906077348,4,14,0,0,2,4,1,0,0,9,0,0,0,0,0,0,0,-1,2,178,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,items,333,327,-6,-0.06,1,2,0.000266666666666667,-0.04,0,0.04,646.428571428571,-0.0092817679558011,2,2,0,0,0,10,3,0,0,5,0,0,0,0,0,0,0,0,0,102,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,iteritems,445,434,-11,-0.11,1,1,0.00271875,-0.11,0.03,0.14,646.428571428571,-0.0170165745856354,3,7,0,0,2,8,2,0,0,6,0,0,0,0,0,0,0,1,1,129,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,iterkeys,333,329,-4,-0.04,1,2,0.000955555555555556,-0.04,0.03,0.07,646.428571428571,-0.0061878453038674,2,2,0,0,0,8,3,0,0,4,0,0,0,2,0,0,0,-1,0,104,-1,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,itervalues,445,427,-18,-0.18,1,1,0.002425,-0.11,0.02,0.13,646.428571428571,-0.0278453038674033,3,7,0,0,0,8,3,0,0,6,0,0,0,0,0,0,0,1,1,136,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,keys,111,108,-3,-0.03,1,1,0,-0.03,-0.03,0,646.428571428571,-0.00464088397790055,1,1,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,-1,0,43,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,pop,1553,5890,4337,43.37,1,2,185.64930255102,-1.11,52.19,53.3,646.428571428571,6.70917127071823,6,18.5,2,1,6,12,2,0,1,14,4,1,0,0,5,0,0,0,7,419,0,1
_home_joshua_ucPython_lib_python2_7_UserDict_py,popitem,1000,218,-782,-7.82,1,2,0.206454320987654,-1.12,0.03,1.15,646.428571428571,-1.20972375690608,4,9,0,1,2,12,3,0,0,11,0,2,0,0,0,0,0,0,3,249,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,setdefault,1110,1087,-23,-0.23,2,6,0.001321,-0.09,0.04,0.13,646.428571428571,-0.0355801104972376,5,3.5,1,4,8,4,0,0,0,16,0,0,0,0,0,0,0,-1,4,287,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,update,2889,1303,-1586,-15.86,7,12,0.2942,-1.12,0.04,1.16,646.428571428571,-2.45348066298343,16,5.66666666666667,10,6,10,32,11,0,0,32,0,6,2,0,2,1,0,3,12,856,0,0
_home_joshua_ucPython_lib_python2_7_UserDict_py,values,333,327,-6,-0.06,1,1,0.00286666666666667,-0.08,0.05,0.13,646.428571428571,-0.0092817679558011,2,4,0,0,2,8,3,0,0,6,0,0,0,0,0,0,0,-1,1,115,0,0
